,reth_fair_value,reth_market_price,reth_premium,time
0,1.0675601303336761,1.0674380200198572,0.9998856173902066,2023-04-25T17:40:47Z
1,1.0675601303336764,1.0674380200198572,0.9998856173902064,2023-04-25T17:20:35Z
2,1.0675601303336764,1.0674380200198572,0.9998856173902064,2023-04-25T17:19:11Z
3,1.0674348295003644,1.0674380200198572,1.0000029889595174,2023-04-25T15:54:47Z
4,1.0674348295003646,1.0674380200198572,1.0000029889595172,2023-04-25T15:50:35Z
5,1.0674348295003644,1.0674380200198572,1.0000029889595174,2023-04-25T15:42:59Z
6,1.0674348295003646,1.0674380200198572,1.0000029889595172,2023-04-25T15:41:59Z
7,1.0674348295003646,1.0674380200198572,1.0000029889595172,2023-04-25T15:38:35Z
8,1.0674348295003646,1.0674380200198572,1.0000029889595172,2023-04-25T15:36:23Z
9,1.0674348295003646,1.0674356349198881,1.0000007545374212,2023-04-25T15:15:59Z
